category,uid,previous_class,new_class,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,diag_ratio,usd_path
cabinet,09154833ce4e54b0b9a73e2eb5721649,tiny,ok,0.369541,0.435013,452,ok;ok;ok;ok,26724919924053636371407159274164453376.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/09154833ce4e54b0b9a73e2eb5721649/usd/09154833ce4e54b0b9a73e2eb5721649.usd
cabinet,0968a1c333825e9d2f912db1d353b0e8,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,18996456596593245205123840454927843328.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8/usd/0968a1c333825e9d2f912db1d353b0e8.usd
cabinet,0b558ffc6d640331607c4eeca7e99fb6,tiny,tiny,0.012486,0.013245,62,blank;blank;tiny;blank,11429599220255751212088244779423367168.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6/usd/0b558ffc6d640331607c4eeca7e99fb6.usd
cabinet,0dd113faaefaf20150c364db6c094d46,tiny,tiny,0.015022,0.019455,75,tiny;blank;blank;blank,11429599744946045067412245968167370752.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46/usd/0dd113faaefaf20150c364db6c094d46.usd
cabinet,123f6a89cd741c984dc5030f1c7ca2a3,tiny,tiny,0.004429,0.004578,60,blank;tiny;blank;blank,13937248535068965826015833749563899904.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/123f6a89cd741c984dc5030f1c7ca2a3/usd/123f6a89cd741c984dc5030f1c7ca2a3.usd
cabinet,1347473d7fe8c041e902558d24c9e375,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,26119470683570991895410636815406727168.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1347473d7fe8c041e902558d24c9e375/usd/1347473d7fe8c041e902558d24c9e375.usd
cabinet,152f5172416f7db261631d902d48e910,tiny,tiny,0.005566,0.008850,80,tiny;blank;blank;blank,11177503596073727514144803421820026880.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/152f5172416f7db261631d902d48e910/usd/152f5172416f7db261631d902d48e910.usd
cabinet,1a90eabdd92d987169fdd8e83b63c939,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,13749482928041033838775876367643836416.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1a90eabdd92d987169fdd8e83b63c939/usd/1a90eabdd92d987169fdd8e83b63c939.usd
cabinet,1e4fec39fe2640c5567413a407c0550a,tiny,tiny,0.001518,0.001602,42,tiny;blank;blank;blank,8403301208649506821777956330782326784.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/usd/1e4fec39fe2640c5567413a407c0550a.usd
cabinet,1f920706d855b66a9423f8bf95c65ebd,tiny,tiny,0.001190,0.002197,48,blank;tiny;blank;blank,6887668745353006324872559017920036864.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/usd/1f920706d855b66a9423f8bf95c65ebd.usd
cabinet,221e842ce1e790bddf5af9d9e29dbeec,tiny,tiny,0.001503,0.001522,57,tiny;blank;blank;blank,8403301208649506821777956330782326784.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/usd/221e842ce1e790bddf5af9d9e29dbeec.usd
cabinet,2413d0d73a48d7a87f04b19fd9ef3708,tiny,ok,0.450752,0.557076,441,ok;ok;ok;ok,9016142725789559928113782627288219648.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2413d0d73a48d7a87f04b19fd9ef3708/usd/2413d0d73a48d7a87f04b19fd9ef3708.usd
cabinet,243ccb7cd7eee635dea189d0e172c74b,tiny,ok,0.382107,0.468315,478,ok;ok;ok;ok,11677036103011562972521677256650653696.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/243ccb7cd7eee635dea189d0e172c74b/usd/243ccb7cd7eee635dea189d0e172c74b.usd
cabinet,25236f86ac4405c976efb891a9861965,tiny,ok,0.424072,0.514507,454,ok;ok;ok;ok,9685681512364825293269073103167684608.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/25236f86ac4405c976efb891a9861965/usd/25236f86ac4405c976efb891a9861965.usd
cabinet,2d611ae074cc238c7c2861feaba7f6ce,tiny,ok,0.468113,0.589897,426,ok;ok;ok;ok,7689277437114808168791694519331454976.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2d611ae074cc238c7c2861feaba7f6ce/usd/2d611ae074cc238c7c2861feaba7f6ce.usd
cabinet,2d7a430d61d143c157c48cd1bb9906eb,tiny,tiny,0.012054,0.013729,61,tiny;blank;blank;blank,4086243009970062613218574550656090112.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2d7a430d61d143c157c48cd1bb9906eb/usd/2d7a430d61d143c157c48cd1bb9906eb.usd
cabinet,2ed9edd34221c034f3835f97b1781350,tiny,tiny,0.005684,0.011482,70,tiny;blank;blank;blank,3323881620609433952580425015011311616.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2ed9edd34221c034f3835f97b1781350/usd/2ed9edd34221c034f3835f97b1781350.usd
cabinet,2f879eed3493f998cab1131945feee62,tiny,tiny,0.003056,0.005798,80,tiny;blank;blank;blank,11416342522019361574763358428434792448.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2f879eed3493f998cab1131945feee62/usd/2f879eed3493f998cab1131945feee62.usd
cabinet,306a16dccd08838e615c565e1c9ee0e6,tiny,tiny,0.003090,0.008633,73,blank;blank;tiny;blank,12995126338317849359796015927549493248.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/306a16dccd08838e615c565e1c9ee0e6/usd/306a16dccd08838e615c565e1c9ee0e6.usd
cabinet,3399337a68a2bb41b4f4ebc20590fd94,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,14451303053171810958611181726924275712.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3399337a68a2bb41b4f4ebc20590fd94/usd/3399337a68a2bb41b4f4ebc20590fd94.usd
cabinet,34347451d4ef792f7cd8bf986d2572e6,blank,blank,0.000923,0.001923,36,blank;blank;blank;blank,20458645450571314701222738989988970496.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/34347451d4ef792f7cd8bf986d2572e6/usd/34347451d4ef792f7cd8bf986d2572e6.usd
cabinet,365155e8781d53f97be5426f5518638e,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,18024724958380583903627732604680142848.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/365155e8781d53f97be5426f5518638e/usd/365155e8781d53f97be5426f5518638e.usd
cabinet,36784bfb585bdb14174f19549409978f,tiny,tiny,0.003811,0.005222,37,blank;blank;blank;tiny,8932643181404186642804316230314360832.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/36784bfb585bdb14174f19549409978f/usd/36784bfb585bdb14174f19549409978f.usd
cabinet,3a0d2a8e5ae7e4ad9623d478712760ac,tiny,tiny,0.001251,0.001511,36,blank;blank;blank;tiny,6646756492906211085257084339612549120.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3a0d2a8e5ae7e4ad9623d478712760ac/usd/3a0d2a8e5ae7e4ad9623d478712760ac.usd
cabinet,4441e4614b32447ba28d5d9bc67f0390,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,22839474325560143689272347861574483968.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4441e4614b32447ba28d5d9bc67f0390/usd/4441e4614b32447ba28d5d9bc67f0390.usd
cabinet,44bb282febf69ed6b92b6a239d306d69,blank,blank,0.000038,0.000053,7,blank;blank;blank;blank,4654964213940521633621906831284633600.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/44bb282febf69ed6b92b6a239d306d69/usd/44bb282febf69ed6b92b6a239d306d69.usd
cabinet,46f0865f80677d8cfa43d88816727556,blank,blank,0.000797,0.001217,29,blank;blank;blank;blank,29597136396046230984488558305675837440.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/46f0865f80677d8cfa43d88816727556/usd/46f0865f80677d8cfa43d88816727556.usd
cabinet,4866619352707772cd8a6b51d67b0505,tiny,tiny,0.011501,0.018402,72,blank;blank;tiny;blank,6462238822923830702172193739811848192.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4866619352707772cd8a6b51d67b0505/usd/4866619352707772cd8a6b51d67b0505.usd
cabinet,4932633b756863150ebe85421dc429f8,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,16735019852763756516695528521898917888.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4932633b756863150ebe85421dc429f8/usd/4932633b756863150ebe85421dc429f8.usd
cabinet,4994208740483930de4d60652defa12f,tiny,ok,0.296188,0.372795,457,ok;ok;ok;ok,14023727078768060540232641504765542400.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4994208740483930de4d60652defa12f/usd/4994208740483930de4d60652defa12f.usd
cabinet,49b3b66b5e2edc63a4237950bf3f3750,tiny,ok,0.381310,0.456116,455,ok;ok;ok;ok,28980505025538733554875848087950065664.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/49b3b66b5e2edc63a4237950bf3f3750/usd/49b3b66b5e2edc63a4237950bf3f3750.usd
cabinet,4a160695503292c2a05b2c733abe7249,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,20094810407700937871319892815182299136.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4a160695503292c2a05b2c733abe7249/usd/4a160695503292c2a05b2c733abe7249.usd
cabinet,4b2ade4221cfba0b32f70ef5686852fb,tiny,tiny,0.002625,0.003296,32,tiny;blank;blank;blank,15537531284886653323968820177862131712.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4b2ade4221cfba0b32f70ef5686852fb/usd/4b2ade4221cfba0b32f70ef5686852fb.usd
cabinet,4b7b6a6d27f5e3f48f4462424ec81c06,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,14208048432295638278363298705214275584.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4b7b6a6d27f5e3f48f4462424ec81c06/usd/4b7b6a6d27f5e3f48f4462424ec81c06.usd
cabinet,4c482f4c32887985a807ee43ba1c3484,tiny,tiny,0.001324,0.001545,27,blank;blank;blank;tiny,6735843480161784921789717169989222400.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4c482f4c32887985a807ee43ba1c3484/usd/4c482f4c32887985a807ee43ba1c3484.usd
cabinet,4ebaa2e96d5cb9ce97a4e89f4c4b39d7,tiny,ok,0.492626,0.627434,474,ok;ok;ok;ok,9957638748707547133799748372527054848.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/4ebaa2e96d5cb9ce97a4e89f4c4b39d7/usd/4ebaa2e96d5cb9ce97a4e89f4c4b39d7.usd
cabinet,5261894c525133cf0a31c4044c63d67b,tiny,tiny,0.002247,0.003044,38,blank;blank;tiny;blank,8751348735376240387599334724541087744.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5261894c525133cf0a31c4044c63d67b/usd/5261894c525133cf0a31c4044c63d67b.usd
cabinet,5691884c9bfdff084834b5cc0990a68f,tiny,tiny,0.001144,0.001488,30,tiny;blank;blank;blank,20289827601267906715038042944589266944.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5691884c9bfdff084834b5cc0990a68f/usd/5691884c9bfdff084834b5cc0990a68f.usd
cabinet,579a0f1032f32deb1e3cfd24e9e43d30,blank,blank,0.000084,0.000126,11,blank;blank;blank;blank,6585810021366615481282941677788463104.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/579a0f1032f32deb1e3cfd24e9e43d30/usd/579a0f1032f32deb1e3cfd24e9e43d30.usd
cabinet,58cb16021d7fbfe0f97c5fb02b43b192,tiny,tiny,0.008064,0.013954,62,blank;blank;blank;tiny,5449460551202407164558358351819309056.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/58cb16021d7fbfe0f97c5fb02b43b192/usd/58cb16021d7fbfe0f97c5fb02b43b192.usd
cabinet,5b05fdc79acafd158597bdb0e25c67e9,tiny,tiny,0.003578,0.004021,34,blank;blank;tiny;blank,13624266799296571321424162941998989312.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5b05fdc79acafd158597bdb0e25c67e9/usd/5b05fdc79acafd158597bdb0e25c67e9.usd
cabinet,5beeaa7bfe13ad1b18b3e90600a3e58e,tiny,tiny,0.001759,0.001789,67,blank;blank;tiny;blank,5340546222185502879722313592491474944.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5beeaa7bfe13ad1b18b3e90600a3e58e/usd/5beeaa7bfe13ad1b18b3e90600a3e58e.usd
cabinet,614eb436a380818707a3d8012c6d3d5a,tiny,tiny,0.006100,0.007664,49,blank;tiny;blank;blank,4103306955419445626281440145437622272.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/614eb436a380818707a3d8012c6d3d5a/usd/614eb436a380818707a3d8012c6d3d5a.usd
cabinet,65e550a2a69622c20d3e5253ebe10ec7,tiny,tiny,0.009529,0.010006,61,tiny;blank;blank;blank,10684977259476180281305978557131915264.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/65e550a2a69622c20d3e5253ebe10ec7/usd/65e550a2a69622c20d3e5253ebe10ec7.usd
cabinet,68007680b83db0c9fbc59f2431607d9f,tiny,tiny,0.002209,0.012695,64,blank;tiny;blank;blank,4708794654381760338760015062864232448.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/68007680b83db0c9fbc59f2431607d9f/usd/68007680b83db0c9fbc59f2431607d9f.usd
cabinet,70c4f47067d56fdf6daa8d8d40992d61,tiny,tiny,0.011162,0.012062,62,blank;blank;blank;tiny,9894343094025759539116173496028233728.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/70c4f47067d56fdf6daa8d8d40992d61/usd/70c4f47067d56fdf6daa8d8d40992d61.usd
cabinet,71d744218980f92027ad956f72cafbff,tiny,tiny,0.002384,0.007370,69,blank;blank;tiny;blank,13954623068740000997917242408365457408.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/71d744218980f92027ad956f72cafbff/usd/71d744218980f92027ad956f72cafbff.usd
cabinet,72c6bb3de9a62e85fa40e3791a4dd959,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,4087104045102658864487925747780943872.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/72c6bb3de9a62e85fa40e3791a4dd959/usd/72c6bb3de9a62e85fa40e3791a4dd959.usd
cabinet,74c84af7af82f0b63b0d2345a7e886cd,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,15659764211733032683587345463749115904.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/74c84af7af82f0b63b0d2345a7e886cd/usd/74c84af7af82f0b63b0d2345a7e886cd.usd
cabinet,77d0281fa21a82ad092dd4db5aa83ce3,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,6641974321266847578738574682841153536.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/usd/77d0281fa21a82ad092dd4db5aa83ce3.usd
cabinet,80a5764eb9cfe7826affa60737878d6e,tiny,tiny,0.009670,0.013390,78,blank;blank;blank;tiny,8202106915498871887818082794719936512.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80a5764eb9cfe7826affa60737878d6e/usd/80a5764eb9cfe7826affa60737878d6e.usd
cabinet,8501f1c9aca40c19149a452243e223e8,tiny,ok,0.338898,0.487736,431,ok;ok;ok;ok,5685517867356797017899423794240421888.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8501f1c9aca40c19149a452243e223e8/usd/8501f1c9aca40c19149a452243e223e8.usd
cabinet,8534a4452085d9d13faaa7af8fc6fbdf,tiny,tiny,0.002781,0.004387,46,blank;tiny;blank;blank,10177394693755973908469123097663897600.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8534a4452085d9d13faaa7af8fc6fbdf/usd/8534a4452085d9d13faaa7af8fc6fbdf.usd
cabinet,97e4e6fdba132273eb1553b855eac208,tiny,tiny,0.003147,0.003433,36,tiny;blank;blank;blank,8080209649055044309276639121396203520.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/97e4e6fdba132273eb1553b855eac208/usd/97e4e6fdba132273eb1553b855eac208.usd
cabinet,98ed5ebf9a72b42a09a1dd23017ffd61,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,10601258044940507473106411827421511680.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/98ed5ebf9a72b42a09a1dd23017ffd61/usd/98ed5ebf9a72b42a09a1dd23017ffd61.usd
cabinet,9d4f1b6f3201ec34a50beeedc1e2fd4b,tiny,tiny,0.002338,0.008125,71,blank;blank;tiny;blank,13020250766048293768954577763751165952.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/9d4f1b6f3201ec34a50beeedc1e2fd4b/usd/9d4f1b6f3201ec34a50beeedc1e2fd4b.usd
cabinet,9d7a33fc87f1d1f35b9b6c27aa9f0f3c,tiny,tiny,0.006615,0.012634,72,blank;blank;blank;tiny,5439735645707862153388527420618833920.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/9d7a33fc87f1d1f35b9b6c27aa9f0f3c/usd/9d7a33fc87f1d1f35b9b6c27aa9f0f3c.usd
cabinet,a032264724a468a1311861a505099cd1,tiny,ok,0.456089,0.588875,430,ok;ok;ok;ok,7913511389418152550859313747899449344.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/a032264724a468a1311861a505099cd1/usd/a032264724a468a1311861a505099cd1.usd
cabinet,a0557ed6069e023d09f7d07fd0ee2d8c,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,13684653763065714500500761934609514496.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/a0557ed6069e023d09f7d07fd0ee2d8c/usd/a0557ed6069e023d09f7d07fd0ee2d8c.usd
cabinet,a47e962b60da7bece253cf45e250af60,tiny,tiny,0.006054,0.006317,69,blank;blank;tiny;blank,4159467052483651050010326877526294528.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/a47e962b60da7bece253cf45e250af60/usd/a47e962b60da7bece253cf45e250af60.usd
cabinet,aa4a2271947063d2ff6e91dffeefcf81,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,5526414152089597534027964267676827648.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/aa4a2271947063d2ff6e91dffeefcf81/usd/aa4a2271947063d2ff6e91dffeefcf81.usd
cabinet,abd3bc4faf43927164dc0723fd61da06,tiny,tiny,0.006557,0.007324,48,blank;blank;tiny;blank,7260619757390808947894863682034728960.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/abd3bc4faf43927164dc0723fd61da06/usd/abd3bc4faf43927164dc0723fd61da06.usd
cabinet,affb5e1b5b14570602e61c459d6bc7c5,tiny,tiny,0.001057,0.002014,44,blank;blank;tiny;blank,9103380473989017405714498698040311808.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/affb5e1b5b14570602e61c459d6bc7c5/usd/affb5e1b5b14570602e61c459d6bc7c5.usd
cabinet,b21321e1a2848a1a23a0152c137319cd,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,31472089552143015938317947165504176128.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/b21321e1a2848a1a23a0152c137319cd/usd/b21321e1a2848a1a23a0152c137319cd.usd
cabinet,baf56f14fe94ce6e51fc2fcd73877608,tiny,tiny,0.004101,0.006294,55,blank;blank;blank;tiny,10033128389211957122026077386839162880.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/baf56f14fe94ce6e51fc2fcd73877608/usd/baf56f14fe94ce6e51fc2fcd73877608.usd
